logTeff,logg,F218W1,F225W1,F275W1,F336W,F390W,F438W,F475W,F555W,F606W,F625W,F775W,F814W,F105W,F110W,F125W,F140W,F160W,F218W1_Av0.5,F225W1_Av0.5,F275W1_Av0.5,F336W_Av0.5,F390W_Av0.5,F438W_Av0.5,F475W_Av0.5,F555W_Av0.5,F606W_Av0.5,F625W_Av0.5,F775W_Av0.5,F814W_Av0.5,F105W_Av0.5,F110W_Av0.5,F125W_Av0.5,F140W_Av0.5,F160W_Av0.5,F218W1_Av1,F225W1_Av1,F275W1_Av1,F336W_Av1,F390W_Av1,F438W_Av1,F475W_Av1,F555W_Av1,F606W_Av1,F625W_Av1,F775W_Av1,F814W_Av1,F105W_Av1,F110W_Av1,F125W_Av1,F140W_Av1,F160W_Av1,F218W1_Av2,F225W1_Av2,F275W1_Av2,F336W_Av2,F390W_Av2,F438W_Av2,F475W_Av2,F555W_Av2,F606W_Av2,F625W_Av2,F775W_Av2,F814W_Av2,F105W_Av2,F110W_Av2,F125W_Av2,F140W_Av2,F160W_Av2,F218W1_Av5,F225W1_Av5,F275W1_Av5,F336W_Av5,F390W_Av5,F438W_Av5,F475W_Av5,F555W_Av5,F606W_Av5,F625W_Av5,F775W_Av5,F814W_Av5,F105W_Av5,F110W_Av5,F125W_Av5,F140W_Av5,F160W_Av5,F218W1_Av10,F225W1_Av10,F275W1_Av10,F336W_Av10,F390W_Av10,F438W_Av10,F475W_Av10,F555W_Av10,F606W_Av10,F625W_Av10,F775W_Av10,F814W_Av10,F105W_Av10,F110W_Av10,F125W_Av10,F140W_Av10,F160W_Av10,F218W1_Av20,F225W1_Av20,F275W1_Av20,F336W_Av20,F390W_Av20,F438W_Av20,F475W_Av20,F555W_Av20,F606W_Av20,F625W_Av20,F775W_Av20,F814W_Av20,F105W_Av20,F110W_Av20,F125W_Av20,F140W_Av20,F160W_Av20
4.01,1.0,-0.015943129,-0.0030010089,0.05017556,0.03928488,-0.21089257,-0.42204723,-0.41692352,-0.41147786,-0.38371715,-0.37486956,-0.35558015,-0.34829524,-0.40451887,-0.40350416,-0.41020662,-0.39779732,-0.38357496,-1.4828442,-1.3088442,-0.9712084,-0.79530215,-0.9300501,-1.0930059,-1.0249405,-0.9502476,-0.8619136,-0.81040865,-0.68781674,-0.6566624,-0.59579664,-0.5771352,-0.5550456,-0.52040803,-0.48620197,-2.9311345,-2.5796506,-1.9858232,-1.6287047,-1.647773,-1.7633018,-1.6294067,-1.4849588,-1.336104,-1.2447565,-1.019166,-0.96309924,-0.7865114,-0.74965614,-0.6996444,-0.6427828,-0.58875346,-5.746091,-5.0206337,-3.9961627,-3.2919161,-3.0790846,-3.1019034,-2.8276966,-2.5421972,-2.27275,-2.109896,-1.6791697,-1.5700815,-1.1662602,-1.0914,-0.9881223,-0.886826,-0.7936327,-12.332261,-11.418693,-9.878635,-8.251883,-7.3427987,-7.101825,-6.3400006,-5.618885,-4.9961395,-4.677433,-3.6371746,-3.3428824,-2.2922647,-2.091039,-1.8478339,-1.6133369,-1.4065145,-16.672747,-15.551997,-16.735254,-16.355486,-14.364382,-13.716026,-11.95785,-10.469099,-9.3080015,-8.870098,-6.826268,-6.140928,-4.126792,-3.6790793,-3.2619717,-2.8057861,-2.422272,-21.602377,-20.402172,-21.649597,-25.430113,-27.66906,-25.941639,-22.635693,-19.460926,-17.458878,-16.99847,-12.948831,-11.284886,-7.658898,-6.629544,-6.024457,-5.1256695,-4.432971
4.01,1.5,-0.015943129,-0.0030010089,0.05017556,0.03928488,-0.21089257,-0.42204723,-0.41692352,-0.41147786,-0.38371715,-0.37486956,-0.35558015,-0.34829524,-0.40451887,-0.40350416,-0.41020662,-0.39779732,-0.38357496,-1.4828442,-1.3088442,-0.9712084,-0.79530215,-0.9300501,-1.0930059,-1.0249405,-0.9502476,-0.8619136,-0.81040865,-0.68781674,-0.6566624,-0.59579664,-0.5771352,-0.5550456,-0.52040803,-0.48620197,-2.9311345,-2.5796506,-1.9858232,-1.6287047,-1.647773,-1.7633018,-1.6294067,-1.4849588,-1.336104,-1.2447565,-1.019166,-0.96309924,-0.7865114,-0.74965614,-0.6996444,-0.6427828,-0.58875346,-5.746091,-5.0206337,-3.9961627,-3.2919161,-3.0790846,-3.1019034,-2.8276966,-2.5421972,-2.27275,-2.109896,-1.6791697,-1.5700815,-1.1662602,-1.0914,-0.9881223,-0.886826,-0.7936327,-12.332261,-11.418693,-9.878635,-8.251883,-7.3427987,-7.101825,-6.3400006,-5.618885,-4.9961395,-4.677433,-3.6371746,-3.3428824,-2.2922647,-2.091039,-1.8478339,-1.6133369,-1.4065145,-16.672747,-15.551997,-16.735254,-16.355486,-14.364382,-13.716026,-11.95785,-10.469099,-9.3080015,-8.870098,-6.826268,-6.140928,-4.126792,-3.6790793,-3.2619717,-2.8057861,-2.422272,-21.602377,-20.402172,-21.649597,-25.430113,-27.66906,-25.941639,-22.635693,-19.460926,-17.458878,-16.99847,-12.948831,-11.284886,-7.658898,-6.629544,-6.024457,-5.1256695,-4.432971
4.01,2.0,-0.12476698,-0.12077231,-0.08634826,-0.09757469,-0.15770736,-0.34767318,-0.36150467,-0.3755073,-0.36286113,-0.36483857,-0.36524436,-0.3499019,-0.38864133,-0.3923467,-0.40720406,-0.39656818,-0.38076675,-1.5912303,-1.4282581,-1.1081978,-0.9320125,-0.87491536,-1.01891,-0.9705873,-0.9152909,-0.84204406,-0.8006725,-0.6975579,-0.6577864,-0.5800802,-0.56628764,-0.5521061,-0.5191655,-0.48337847,-3.0384252,-2.7007067,-2.1232312,-1.7652644,-1.5908041,-1.689484,-1.5761155,-1.4510183,-1.317207,-1.2353141,-1.0289837,-0.9637204,-0.77095556,-0.73911613,-0.6967677,-0.64152634,-0.58591485,-5.846125,-5.1443915,-4.1342454,-3.4281695,-3.0187783,-3.0286398,-2.7765024,-2.5102818,-2.2557404,-2.101037,-1.6891382,-1.5696397,-1.1510235,-1.0814672,-0.98537105,-0.88554007,-0.79076433,-12.31507,-11.505581,-10.014316,-8.387106,-7.2748413,-7.030198,-6.2946215,-5.592739,-4.9841385,-4.6702647,-3.647572,-3.3388863,-2.277963,-2.0828426,-1.8454552,-1.6119498,-1.4035611,-16.653091,-15.5363655,-16.732286,-16.480606,-14.289627,-13.646987,-11.919638,-10.450626,-9.301791,-8.865428,-6.837251,-6.130601,-4.1139364,-3.6733918,-3.2601945,-2.8041909,-2.4191916,-21.581686,-20.380934,-21.62944,-25.42176,-27.613007,-25.898623,-22.604187,-19.451399,-17.457943,-16.99729,-12.960297,-11.265109,-7.6483727,-6.6272826,-6.0237675,-5.123551,-4.4296966
4.01,2.5,-0.184045,-0.18046823,-0.15462348,-0.16811311,-0.13788003,-0.31793094,-0.3419124,-0.3660714,-0.3607591,-0.3680068,-0.37666354,-0.35776013,-0.38652417,-0.39206132,-0.4101943,-0.39993566,-0.3830668,-1.6496964,-1.4881674,-1.1768246,-1.0024685,-0.8541822,-0.98932177,-0.95156145,-0.90636194,-0.84040767,-0.80396867,-0.7090231,-0.66543245,-0.5780299,-0.5661264,-0.5551196,-0.5225227,-0.48567075,-3.095675,-2.7609408,-2.1921828,-1.8356377,-1.5692176,-1.6600493,-1.5576538,-1.442597,-1.3160292,-1.2387377,-1.0404955,-0.97114444,-0.76897174,-0.73907816,-0.6998044,-0.6448729,-0.58819944,-5.8981905,-5.2053623,-4.203756,-3.4983766,-2.9956357,-2.9995112,-2.759153,-2.5028696,-2.255451,-2.1047132,-1.7007449,-1.5765918,-1.1491718,-1.0816722,-0.98845416,-0.88886476,-0.7930337,-12.310456,-11.549474,-10.083183,-8.456775,-7.24811,-7.0019717,-6.280347,-5.5881877,-4.986191,-4.674671,-3.6594732,-3.344236,-2.2764976,-2.0837398,-1.8486757,-1.6152035,-1.4057869,-16.651665,-15.536114,-16.737303,-16.545221,-14.259663,-13.620182,-11.9091215,-10.449817,-9.306506,-8.870908,-6.849654,-6.1330037,-4.1130676,-3.6752813,-3.2636364,-2.8073115,-2.4213517,-21.579172,-20.377525,-21.626392,-25.423723,-27.59274,-25.885147,-22.597076,-19.454727,-17.464994,-17.004255,-12.97359,-11.262806,-7.6484556,-6.630507,-6.027607,-5.1263676,-4.4317503
4.01,3.0,-0.21295536,-0.20712022,-0.18505809,-0.20062572,-0.13442066,-0.30754545,-0.33651206,-0.36547974,-0.36333668,-0.37284958,-0.38437724,-0.36444885,-0.3872915,-0.39336893,-0.41252318,-0.4021309,-0.3846065,-1.6778922,-1.5145805,-1.2074944,-1.0349416,-0.8502428,-0.9790127,-0.9464348,-0.90599895,-0.843178,-0.80885714,-0.71676946,-0.67205966,-0.57881945,-0.5674729,-0.5574546,-0.52471083,-0.48720664,-3.1229467,-2.7872381,-2.223073,-1.8680717,-1.5648206,-1.6498165,-1.5527991,-1.4424623,-1.3189887,-1.2436717,-1.0482756,-0.97770566,-0.76978356,-0.74046314,-0.7021455,-0.64705396,-0.5897315,-5.922366,-5.2317147,-4.235038,-3.5307336,-2.9903896,-2.9894307,-2.7548337,-2.503188,-2.2587755,-2.109737,-1.7085955,-1.5830078,-1.1500278,-1.0831329,-0.9908074,-0.89103127,-0.7945584,-12.310673,-11.569661,-10.114585,-8.488896,-7.2408032,-6.9923377,-6.2774997,-5.589776,-4.9904656,-4.679953,-3.6675608,-3.3501146,-2.277482,-2.0854142,-1.851065,-1.6173247,-1.4072905,-16.655386,-15.539579,-16.742657,-16.575193,-14.250261,-13.611249,-11.908051,-10.453027,-9.311826,-8.876563,-6.858211,-6.1377416,-4.1142488,-3.677257,-3.2660835,-2.8093522,-2.422823,-21.58171,-20.37906,-21.627867,-25.426662,-27.587772,-25.882814,-22.59755,-19.459589,-17.471169,-17.010412,-12.983232,-11.26527,-7.649947,-6.6328745,-6.0301576,-5.1282377,-4.433168
4.01,3.5,-0.22077009,-0.21184194,-0.19095679,-0.20841227,-0.14021532,-0.3069874,-0.337689,-0.36810198,-0.36658654,-0.376513,-0.38786224,-0.36859652,-0.38799784,-0.393911,-0.41282412,-0.40207383,-0.3841898,-1.6851743,-1.5189177,-1.2135401,-1.0427194,-0.85577035,-0.9784814,-0.9477007,-0.908678,-0.8464556,-0.81251854,-0.7202775,-0.67624384,-0.57952255,-0.5680061,-0.5577526,-0.52464926,-0.4867886,-3.12963,-2.7913024,-2.2292585,-1.8758413,-1.5700859,-1.6493119,-1.5541531,-1.4451975,-1.3222929,-1.2473309,-1.0518078,-0.98192537,-0.7704834,-0.7409874,-0.7024407,-0.646988,-0.58931214,-5.9276323,-5.235576,-4.2414827,-3.538489,-2.9951465,-2.9889786,-2.7563596,-2.506032,-2.2621288,-2.1133919,-1.7121799,-1.5872943,-1.150721,-1.0836394,-0.9910968,-0.8909562,-0.7941365,-12.3125105,-11.574302,-10.121587,-8.496625,-7.244188,-6.9920397,-6.279487,-5.5929093,-4.9939303,-4.683592,-3.6713321,-3.354552,-2.2781556,-2.085868,-1.8513371,-1.6172228,-1.4068613,-16.660395,-15.543716,-16.746674,-16.582623,-14.251932,-13.611189,-11.910569,-10.456477,-9.31537,-8.880171,-6.8623953,-6.1421905,-4.11489,-3.6776297,-3.2663274,-2.809206,-2.4223828,-21.585497,-20.381979,-21.63041,-25.428335,-27.590357,-25.885605,-22.600454,-19.4632,-17.474697,-17.01396,-12.988519,-11.268958,-7.650531,-6.6331234,-6.03035,-5.128009,-4.4327087
4.01,4.0,-0.21219435,-0.20000316,-0.17887469,-0.19861047,-0.15210715,-0.31222466,-0.34238967,-0.37189272,-0.36925387,-0.37831274,-0.38745293,-0.37008438,-0.38773304,-0.39303315,-0.41088086,-0.39965078,-0.38161364,-1.6762445,-1.5066643,-1.2015489,-1.0329329,-0.8675236,-0.98371065,-0.9523614,-0.912406,-0.8490381,-0.81428486,-0.7198801,-0.6778379,-0.5792373,-0.5670881,-0.555801,-0.52222353,-0.48421264,-3.1203895,-2.7787313,-2.2173572,-1.866071,-1.581693,-1.6545329,-1.5587733,-1.4488618,-1.324791,-1.2490638,-1.0514233,-0.98362714,-0.77017766,-0.74002963,-0.7004807,-0.64455956,-0.5867365,-5.918305,-5.2227235,-4.229761,-3.528754,-3.0064428,-2.994183,-2.7608976,-2.5095663,-2.2644608,-2.115058,-1.711825,-1.5892142,-1.1503745,-1.0826027,-0.9891201,-0.8885227,-0.79156137,-12.31455,-11.567242,-10.110772,-8.487023,-7.254474,-6.997194,-6.283781,-5.5960517,-4.9958034,-4.6850624,-3.671095,-3.3571162,-2.2776897,-2.0846057,-1.8493111,-1.614775,-1.4042879,-16.6655,-15.547579,-16.749062,-16.573994,-14.260599,-13.616261,-11.914526,-10.459036,-9.316669,-8.881346,-6.862455,-6.145604,-4.1142387,-3.6760395,-3.264222,-2.806738,-2.4198122,-21.589407,-20.385124,-21.632977,-25.42818,-27.59701,-25.891706,-22.603992,-19.464905,-17.475409,-17.01471,-12.989493,-11.272717,-7.6495776,-6.631083,-6.0281014,-5.1255145,-4.4301414
4.01,4.5,-0.18872087,-0.17348737,-0.15174729,-0.17498545,-0.16867879,-0.32152233,-0.3493724,-0.37613496,-0.37103623,-0.3782539,-0.38363832,-0.36906675,-0.38627514,-0.39063147,-0.40678412,-0.3949725,-0.37692225,-1.6525859,-1.4797837,-1.1744937,-1.0093446,-0.884058,-0.99297297,-0.9592037,-0.9164936,-0.8506505,-0.8141695,-0.71606416,-0.6769768,-0.5777456,-0.5646222,-0.5516919,-0.5175437,-0.47952256,-3.0966823,-2.7515712,-2.1903763,-1.8425202,-1.5981717,-1.6637598,-1.565475,-1.4527934,-1.326235,-1.2488922,-1.0476071,-0.98292595,-0.76865244,-0.7375,-0.69635934,-0.63987815,-0.58204776,-5.8956633,-5.1953583,-4.2029433,-3.5052807,-3.0227616,-3.0033395,-2.7673192,-2.5131843,-2.2655761,-2.1147742,-1.7080101,-1.5888418,-1.1487825,-1.0799475,-0.98497415,-0.88383853,-0.7868754,-12.315935,-11.549935,-10.085248,-8.463819,-7.270038,-7.006139,-6.2894115,-5.5987554,-4.9960313,-4.6844516,-3.6673062,-3.3577588,-2.275902,-2.0815918,-1.8450924,-1.6100843,-1.3996103,-16.670206,-15.550688,-16.749676,-16.552727,-14.274541,-13.624869,-11.919146,-10.460468,-9.315838,-8.880248,-6.858793,-6.147753,-4.112148,-3.6725109,-3.2598858,-2.8020425,-2.4151475,-21.593037,-20.387997,-21.635168,-25.42628,-27.606192,-25.89979,-22.607574,-19.464725,-17.473566,-17.01292,-12.986383,-11.2761545,-7.6469984,-6.6268587,-6.023555,-5.120829,-4.4254975
4.01,5.0,-0.15072952,-0.13295576,-0.1110441,-0.13963689,-0.18905567,-0.33426908,-0.35831428,-0.3808177,-0.37215328,-0.37673092,-0.37702686,-0.36583698,-0.3837955,-0.38694766,-0.4007776,-0.38825858,-0.37028635,-1.614569,-1.4389964,-1.1338704,-0.9740532,-0.9045086,-1.0056614,-0.96792173,-0.9209456,-0.85152704,-0.81257087,-0.70943856,-0.67393833,-0.57522005,-0.5608489,-0.54566926,-0.5108287,-0.472889,-3.058859,-2.7106054,-2.1498368,-1.8072871,-1.6186669,-1.6763899,-1.5739691,-1.4570131,-1.326874,-1.2472179,-1.0409676,-0.9800845,-0.76608104,-0.7336379,-0.6903206,-0.63316214,-0.57541656,-5.85994,-5.154385,-4.1625953,-3.4701667,-3.0432675,-3.015853,-2.7753696,-2.5169387,-2.2657516,-2.1129498,-1.7013447,-1.5864086,-1.1461202,-1.075911,-0.9789034,-0.87712085,-0.78024894,-12.316098,-11.522949,-10.046609,-8.429101,-7.2900987,-7.0183063,-6.2962165,-5.6011643,-4.9949656,-4.682191,-3.6605768,-3.3566213,-2.2729738,-2.0770614,-1.8389266,-1.6033645,-1.3929977,-16.674147,-15.552936,-16.748373,-16.520754,-14.293046,-13.636487,-11.924386,-10.4610405,-9.313312,-8.877339,-6.8520164,-6.148665,-4.108809,-3.6672785,-3.2535675,-2.7953272,-2.4085567,-21.596155,-20.39055,-21.63683,-25.423018,-27.61746,-25.909307,-22.611267,-19.463057,-17.469685,-17.0091,-12.97977,-11.279254,-7.6430006,-6.620694,-6.016962,-5.114148,-4.4189425
4.02,0.0,0.0494672,0.061611842,0.10643609,0.07336468,-0.24485438,-0.46885854,-0.46480894,-0.46048146,-0.4337329,-0.42560554,-0.40851557,-0.40402666,-0.47014388,-0.46929324,-0.47625506,-0.46499598,-0.45256552,-1.4177654,-1.2446749,-0.91543233,-0.76139224,-0.9647925,-1.1398243,-1.072882,-0.9993157,-0.9119951,-0.86116624,-0.7407814,-0.71258694,-0.6614261,-0.64293414,-0.62109673,-0.5876262,-0.5552018,-2.8667932,-2.5160377,-1.9305286,-1.5949662,-1.6832565,-1.8101273,-1.6774043,-1.5340915,-1.3862509,-1.2955357,-1.0721607,-1.0192226,-0.8521453,-0.81546485,-0.7656981,-0.71002054,-0.6577625,-5.6862106,-4.9586277,-3.9418387,-3.2585254,-3.1159353,-3.1487432,-2.8758054,-2.5914586,-2.3230245,-2.1607184,-1.7322263,-1.6266174,-1.231903,-1.1572282,-1.0541812,-0.9541032,-0.86265993,-12.353313,-11.392672,-9.829267,-8.219608,-7.3829226,-7.1487083,-6.38842,-5.6685157,-5.046761,-4.7283826,-3.690433,-3.4007416,-2.3579338,-2.1569238,-1.9139084,-1.6807348,-1.4755946,-16.733793,-15.613544,-16.787292,-16.329966,-14.407847,-13.76299,-12.006657,-10.519233,-9.359042,-8.92124,-6.8799043,-6.201002,-4.1925025,-3.7450488,-3.3280716,-2.8733895,-2.491436,-21.666664,-20.46645,-21.713877,-25.491558,-27.721132,-25.997803,-22.685246,-19.511833,-17.510347,-17.0499,-13.003274,-11.34806,-7.7246795,-6.6956353,-6.0906034,-5.193682,-4.502287
4.02,0.5,0.0494672,0.061611842,0.10643609,0.07336468,-0.24485438,-0.46885854,-0.46480894,-0.46048146,-0.4337329,-0.42560554,-0.40851557,-0.40402666,-0.47014388,-0.46929324,-0.47625506,-0.46499598,-0.45256552,-1.4177654,-1.2446749,-0.91543233,-0.76139224,-0.9647925,-1.1398243,-1.072882,-0.9993157,-0.9119951,-0.86116624,-0.7407814,-0.71258694,-0.6614261,-0.64293414,-0.62109673,-0.5876262,-0.5552018,-2.8667932,-2.5160377,-1.9305286,-1.5949662,-1.6832565,-1.8101273,-1.6774043,-1.5340915,-1.3862509,-1.2955357,-1.0721607,-1.0192226,-0.8521453,-0.81546485,-0.7656981,-0.71002054,-0.6577625,-5.6862106,-4.9586277,-3.9418387,-3.2585254,-3.1159353,-3.1487432,-2.8758054,-2.5914586,-2.3230245,-2.1607184,-1.7322263,-1.6266174,-1.231903,-1.1572282,-1.0541812,-0.9541032,-0.86265993,-12.353313,-11.392672,-9.829267,-8.219608,-7.3829226,-7.1487083,-6.38842,-5.6685157,-5.046761,-4.7283826,-3.690433,-3.4007416,-2.3579338,-2.1569238,-1.9139084,-1.6807348,-1.4755946,-16.733793,-15.613544,-16.787292,-16.329966,-14.407847,-13.76299,-12.006657,-10.519233,-9.359042,-8.92124,-6.8799043,-6.201002,-4.1925025,-3.7450488,-3.3280716,-2.8733895,-2.491436,-21.666664,-20.46645,-21.713877,-25.491558,-27.721132,-25.997803,-22.685246,-19.511833,-17.510347,-17.0499,-13.003274,-11.34806,-7.7246795,-6.6956353,-6.0906034,-5.193682,-4.502287
4.02,1.0,0.0494672,0.061611842,0.10643609,0.07336468,-0.24485438,-0.46885854,-0.46480894,-0.46048146,-0.4337329,-0.42560554,-0.40851557,-0.40402666,-0.47014388,-0.46929324,-0.47625506,-0.46499598,-0.45256552,-1.4177654,-1.2446749,-0.91543233,-0.76139224,-0.9647925,-1.1398243,-1.072882,-0.9993157,-0.9119951,-0.86116624,-0.7407814,-0.71258694,-0.6614261,-0.64293414,-0.62109673,-0.5876262,-0.5552018,-2.8667932,-2.5160377,-1.9305286,-1.5949662,-1.6832565,-1.8101273,-1.6774043,-1.5340915,-1.3862509,-1.2955357,-1.0721607,-1.0192226,-0.8521453,-0.81546485,-0.7656981,-0.71002054,-0.6577625,-5.6862106,-4.9586277,-3.9418387,-3.2585254,-3.1159353,-3.1487432,-2.8758054,-2.5914586,-2.3230245,-2.1607184,-1.7322263,-1.6266174,-1.231903,-1.1572282,-1.0541812,-0.9541032,-0.86265993,-12.353313,-11.392672,-9.829267,-8.219608,-7.3829226,-7.1487083,-6.38842,-5.6685157,-5.046761,-4.7283826,-3.690433,-3.4007416,-2.3579338,-2.1569238,-1.9139084,-1.6807348,-1.4755946,-16.733793,-15.613544,-16.787292,-16.329966,-14.407847,-13.76299,-12.006657,-10.519233,-9.359042,-8.92124,-6.8799043,-6.201002,-4.1925025,-3.7450488,-3.3280716,-2.8733895,-2.491436,-21.666664,-20.46645,-21.713877,-25.491558,-27.721132,-25.997803,-22.685246,-19.511833,-17.510347,-17.0499,-13.003274,-11.34806,-7.7246795,-6.6956353,-6.0906034,-5.193682,-4.502287
4.02,1.5,0.0494672,0.061611842,0.10643609,0.07336468,-0.24485438,-0.46885854,-0.46480894,-0.46048146,-0.4337329,-0.42560554,-0.40851557,-0.40402666,-0.47014388,-0.46929324,-0.47625506,-0.46499598,-0.45256552,-1.4177654,-1.2446749,-0.91543233,-0.76139224,-0.9647925,-1.1398243,-1.072882,-0.9993157,-0.9119951,-0.86116624,-0.7407814,-0.71258694,-0.6614261,-0.64293414,-0.62109673,-0.5876262,-0.5552018,-2.8667932,-2.5160377,-1.9305286,-1.5949662,-1.6832565,-1.8101273,-1.6774043,-1.5340915,-1.3862509,-1.2955357,-1.0721607,-1.0192226,-0.8521453,-0.81546485,-0.7656981,-0.71002054,-0.6577625,-5.6862106,-4.9586277,-3.9418387,-3.2585254,-3.1159353,-3.1487432,-2.8758054,-2.5914586,-2.3230245,-2.1607184,-1.7322263,-1.6266174,-1.231903,-1.1572282,-1.0541812,-0.9541032,-0.86265993,-12.353313,-11.392672,-9.829267,-8.219608,-7.3829226,-7.1487083,-6.38842,-5.6685157,-5.046761,-4.7283826,-3.690433,-3.4007416,-2.3579338,-2.1569238,-1.9139084,-1.6807348,-1.4755946,-16.733793,-15.613544,-16.787292,-16.329966,-14.407847,-13.76299,-12.006657,-10.519233,-9.359042,-8.92124,-6.8799043,-6.201002,-4.1925025,-3.7450488,-3.3280716,-2.8733895,-2.491436,-21.666664,-20.46645,-21.713877,-25.491558,-27.721132,-25.997803,-22.685246,-19.511833,-17.510347,-17.0499,-13.003274,-11.34806,-7.7246795,-6.6956353,-6.0906034,-5.193682,-4.502287
4.02,2.0,-0.058373988,-0.057160735,-0.031398036,-0.06287527,-0.19026527,-0.39114434,-0.4061624,-0.4214386,-0.40996543,-0.4127784,-0.41592303,-0.4034489,-0.4524412,-0.4564599,-0.47181746,-0.46253031,-0.4486758,-1.5255195,-1.3654017,-1.053659,-0.89748806,-0.9081355,-1.0623908,-1.0153103,-0.96129495,-0.88922656,-0.84863997,-0.748268,-0.711531,-0.64388853,-0.6304196,-0.6167245,-0.58514905,-0.55129725,-2.9738843,-2.6386676,-2.069102,-1.7309165,-1.6246511,-1.7329742,-1.6209041,-1.4970953,-1.3644671,-1.2833092,-1.0797259,-1.017668,-0.8347723,-0.80326694,-0.76139116,-0.7075314,-0.6538432,-5.787324,-5.084331,-4.080951,-3.3941793,-3.053778,-3.0721493,-2.821421,-2.5565045,-2.3031533,-2.1490874,-1.7399464,-1.6240082,-1.214857,-1.1456554,-1.0500046,-0.9515883,-0.85871166,-12.337464,-11.4834385,-9.96588,-8.354265,-7.312584,-7.0737667,-6.339907,-5.6393833,-5.031968,-4.718478,-3.6985915,-3.3945987,-2.3418462,-2.1471395,-1.9101188,-1.6781294,-1.4715637,-16.711792,-15.595817,-16.783518,-16.45503,-14.330158,-13.690665,-11.9653845,-10.497853,-9.350134,-8.913888,-6.8886557,-6.1885457,-4.1778984,-3.7378514,-3.324907,-2.8705938,-2.487282,-21.643835,-20.443132,-21.691666,-25.481289,-27.661959,-25.951912,-22.650766,-19.499542,-17.50682,-17.046118,-13.0124855,-11.326156,-7.712467,-6.691979,-6.08857,-5.190393,-4.4979467
4.02,2.5,-0.118350185,-0.118573956,-0.10268692,-0.13703874,-0.17055584,-0.360441,-0.3856933,-0.41127068,-0.40730393,-0.41552466,-0.42740926,-0.41126275,-0.45024922,-0.45623028,-0.47507864,-0.4662842,-0.45139912,-1.5848222,-1.427218,-1.125322,-0.97157174,-0.8874467,-1.0318428,-0.99541444,-0.9516429,-0.88704425,-0.85152006,-0.7598009,-0.71912587,-0.641767,-0.6303223,-0.62001103,-0.5888932,-0.5540126,-3.0321486,-2.7009878,-2.141111,-1.80492,-1.603039,-1.7025815,-1.601579,-1.48796,-1.3627571,-1.2863226,-1.0913059,-1.0250338,-0.832721,-0.80330086,-0.764703,-0.7112655,-0.65655077,-5.8409553,-5.1477046,-4.153557,-3.4680216,-3.0304809,-3.0420659,-2.803222,-2.5483975,-2.3023584,-2.1523652,-1.751622,-1.630887,-1.2129452,-1.1459482,-1.0533669,-0.9553017,-0.8614037,-12.333962,-11.530651,-10.038005,-8.42758,-7.285389,-7.0445957,-6.3248234,-5.634195,-5.0335917,-4.722521,-3.7105613,-3.3998253,-2.3403423,-2.1481707,-1.9136308,-1.6817752,-1.4742115,-16.709906,-15.595306,-16.789013,-16.523338,-14.299424,-13.662934,-11.954115,-10.496498,-9.354519,-8.919058,-6.9011154,-6.190739,-4.177025,-3.739944,-3.3286602,-2.8741102,-2.489863,-21.640953,-20.439425,-21.68835,-25.48324,-27.640781,-25.937674,-22.64297,-19.502468,-17.513649,-17.05285,-13.025773,-11.323533,-7.7126026,-6.6955056,-6.0927577,-5.1936097,-4.5004206
4.02,3.0,-0.14930075,-0.14785045,-0.13724266,-0.17507139,-0.16689847,-0.34921804,-0.3796797,-0.41037136,-0.40988976,-0.42062572,-0.43600568,-0.41857123,-0.45137945,-0.45805904,-0.47820133,-0.46936706,-0.4538159,-1.6150967,-1.456377,-1.1601696,-1.009564,-0.88325334,-1.0206996,-0.9896885,-0.9509907,-0.8898459,-0.85667527,-0.76843095,-0.7263574,-0.64292467,-0.6322001,-0.62314206,-0.5919691,-0.5564252,-3.0615456,-2.7301564,-2.1762326,-1.8428721,-1.5983356,-1.6915176,-1.5961393,-1.487555,-1.3657709,-1.2915317,-1.0999706,-1.0321835,-0.83390594,-0.80522734,-0.7678424,-0.71433437,-0.65895927,-5.867369,-5.1771736,-4.1891685,-3.505894,-3.024833,-3.0311604,-2.7983463,-2.5484834,-2.3057826,-2.157681,-1.7603587,-1.6378584,-1.2141843,-1.1479703,-1.056523,-0.95835614,-0.8638042,-12.33475,-11.553975,-10.073928,-8.465204,-7.2774644,-7.034156,-6.3215017,-5.635665,-5.03809,-4.728143,-3.7195358,-3.4061525,-2.34174,-2.1504645,-1.9168363,-1.6847843,-1.4765888,-16.713587,-15.598927,-16.795076,-16.55857,-14.289215,-13.653226,-11.952679,-10.499756,-9.360217,-8.925127,-6.910549,-6.1957498,-4.178665,-3.7426238,-3.3319452,-2.8770373,-2.4922051,-21.643505,-20.441027,-21.689947,-25.486692,-27.635094,-25.93488,-22.643194,-19.507605,-17.520353,-17.05953,-13.036229,-11.326054,-7.714629,-6.6986957,-6.0961847,-5.196359,-4.5027056
